IP-calls,nodes explored,filename,strategy_subproblem_selection,strategy_node_priority,strategy_reduction,strategy_update_node_priority,strategy_refine_with_integer_gap,strategy_search_method,strategy_refine_method,time_total,subproblem_points,reduced_generator_points,subproblem_points_generated,mgs_points,Yn_points,hYn_points,subproblem_points_vector,subproblem_points_generated_vector,mgs_points_vector,generator_points_vector,time_IP-calls,count_IP-calls,time_nodes explored,count_nodes explored,time_subproblem_points_vector,count_subproblem_points_vector,time_subproblem_points_generated_vector,count_subproblem_points_generated_vector,time_mgs_points_vector,count_mgs_points_vector,time_ASMO.solve,count_ASMO.solve,time_ASMO._set_global_upper_bound,count_ASMO._set_global_upper_bound,time_ASMO._update_global_upper_bound,count_ASMO._update_global_upper_bound,time_ASMO._set_incumbent,count_ASMO._set_incumbent,time_CVRP._update_bounds_from_node,count_CVRP._update_bounds_from_node,time_ASMO._reduce_upper_bounds,count_ASMO._reduce_upper_bounds,timeout
298,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_4.json,sequential,largest,100,all,False,phase1,slow,10.127789375022985,150,105,120,105,961,961,50|50|50,20|50|50,5|50|50,5|50|50,,,,,,,,,,,0,2,0.547,6,0,2,0.531,6,0.469,194,17.306,196,False
298,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_4.json,sequential,largest,50,all,False,phase1,slow,84.15599091607146,150,105,120,105,961,961,50|50|50,20|50|50,5|50|50,5|50|50,,,,,,,,,,,0,2,0.607,8,0,2,0.576,8,1.767,194,163.919,196,False
556,195,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,first,all,False,bbm,slow,3.252906709094532,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.202,6,0,2,0.194,6,1.698,386,2.616,388,False
556,195,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,none,all,False,bbm,slow,1.5454733750084415,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.093,4,0,2,0.089,4,1.279,386,0.0,388,False
556,195,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,100,all,False,bbm,slow,13.986405083094724,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.248,8,0,2,0.238,8,2.891,386,22.465,388,False
556,195,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,50,all,False,bbm,slow,34.5033632919658,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.51,12,0,2,0.491,12,3.323,386,63.091,388,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,first,all,False,phase1,slow,2.2453305840026587,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.125,6,0,2,0.119,6,0.857,270,2.43,272,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,none,all,False,phase1,slow,0.9498588329879567,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.053,4,0,2,0.05,4,0.769,270,0.0,272,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,100,all,False,phase1,slow,15.52057670801878,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.211,8,0,2,0.201,8,1.305,270,28.313,272,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_4.json,sequential,largest,50,all,False,phase1,slow,23.868853166000918,200,111,200,111,310,310,100|100,100|100,11|100,11|100,,,,,,,,,,,0,2,0.267,10,0,2,0.251,10,2.159,270,43.956,272,False
202,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,first,all,False,bbm,slow,0.5447451670188457,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.1,6,0,2,0.099,6,0.266,196,0.046,198,False
202,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,none,all,False,bbm,slow,0.5027167089283466,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.057,4,0,2,0.056,4,0.26,196,0.0,198,False
202,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,100,all,False,bbm,slow,0.5318050840869546,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.099,6,0,2,0.098,6,0.266,196,0.052,198,False
202,100,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,50,all,False,bbm,slow,2.454801584011875,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.202,8,0,2,0.199,8,0.576,196,3.143,198,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,first,all,False,phase1,slow,0.3594974169973284,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.083,6,0,2,0.082,6,0.112,100,0.042,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,none,all,False,phase1,slow,0.3316095001064241,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.048,4,0,2,0.047,4,0.106,100,0.0,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,100,all,False,phase1,slow,0.3873097080504522,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.112,6,0,2,0.112,6,0.109,100,0.057,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_1.json,sequential,largest,50,all,False,phase1,slow,4.072024791967124,100,100,100,100,168,168,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.175,8,0,2,0.171,8,0.109,100,7.435,102,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,first,all,False,bbm,slow,1.5875267080264166,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.129,6,0,2,0.128,6,1.014,380,0.049,382,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,none,all,False,bbm,slow,1.639964084024541,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.056,4,0,2,0.056,4,1.16,380,0.0,382,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,100,all,False,bbm,slow,7.82034408301115,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.18,8,0,2,0.176,8,1.9,380,11.092,382,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,50,all,False,bbm,slow,25.180796207976528,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.361,12,0,2,0.349,12,2.088,380,45.62,382,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,first,all,False,phase1,slow,0.9184849590528756,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.069,6,0,2,0.068,6,0.379,200,0.034,202,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,none,all,False,phase1,slow,0.9418654170585796,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.037,4,0,2,0.037,4,0.44,200,0.0,202,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,100,all,False,phase1,slow,17.061280999914743,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.166,8,0,2,0.159,8,0.45,200,32.061,202,False
302,102,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_2.json,sequential,largest,50,all,False,phase1,slow,21.817558708949946,200,197,200,197,364,364,100|100,100|100,97|100,97|100,,,,,,,,,,,0,2,0.258,10,0,2,0.248,10,0.962,200,40.607,202,False
647,295,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,first,all,False,bbm,slow,6.066935500013642,300,147,300,147,1847,1847,100|100|100,100|100|100,49|52|46,49|52|46,,,,,,,,,,,0,2,0.25,6,0,2,0.239,6,1.883,584,3.616,586,False
647,295,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,none,all,False,bbm,slow,4.147412958089262,300,147,300,147,1847,1847,100|100|100,100|100|100,49|52|46,49|52|46,,,,,,,,,,,0,2,0.143,4,0,2,0.138,4,1.676,584,0.0,586,False
621,282,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,100,all,False,bbm,slow,538.2060394999571,300,147,295,147,1847,1847,100|100|100,100|100|95,49|52|46,49|52|46,,,,,,,,,,,0,2,0.691,10,0,2,0.643,10,14.409,558,1050.542,560,False
613,278,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,50,all,False,bbm,slow,2157.112607209012,300,147,295,147,1847,1847,100|100|100,100|100|95,49|52|46,49|52|46,,,,,,,,,,,0,2,3.567,16,0,2,3.452,16,13.947,550,4287.895,552,False
579,195,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,first,all,False,phase1,slow,6.215801500016823,300,147,300,147,1847,1847,100|100|100,100|100|100,49|52|46,49|52|46,,,,,,,,,,,0,2,0.946,6,0,2,0.936,6,1.107,384,3.914,386,False
579,195,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,none,all,False,phase1,slow,4.137084709014744,300,147,300,147,1847,1847,100|100|100,100|100|100,49|52|46,49|52|46,,,,,,,,,,,0,2,0.444,4,0,2,0.439,4,1.034,384,0.0,386,False
540,172,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,100,all,False,phase1,slow,406.27034254197497,300,147,286,147,1847,1847,100|100|100,100|100|86,49|52|46,49|52|46,,,,,,,,,,,0,2,1.467,8,0,2,1.434,8,5.318,338,798.104,340,False
537,169,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_1.json,sequential,largest,50,all,False,phase1,slow,3009.9396494589746,300,147,286,147,1847,1847,100|100|100,100|100|86,49|52|46,49|52|46,,,,,,,,,,,0,2,3.443,14,0,2,3.335,14,6.431,332,6004.082,334,False
753,207,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,first,all,False,bbm,slow,39.84089666698128,300,203,223,203,1441,1441,100|100|100,23|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.092,6,0,2,1.058,6,1.694,408,71.955,410,False
925,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,none,all,False,bbm,slow,3.9704836659366265,300,203,300,203,1441,1441,100|100|100,100|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.478,4,0,2,0.461,4,1.86,580,0.0,582,False
753,207,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,100,all,False,bbm,slow,955.1077190840151,300,203,223,203,1441,1441,100|100|100,23|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,2.02,10,0,2,1.943,10,5.684,408,1897.545,410,False
753,207,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,50,all,False,bbm,slow,1374.9377974170493,300,203,223,203,1441,1441,100|100|100,23|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,3.321,14,0,2,3.205,14,6.155,408,2736.878,410,False
552,184,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,first,all,False,phase1,slow,39.170036584022455,300,203,222,203,1441,1441,100|100|100,22|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.86,6,0,2,0.826,6,1.487,362,71.728,364,False
670,224,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,none,all,False,phase1,slow,3.2317757910350338,300,203,300,203,1441,1441,100|100|100,100|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.427,4,0,2,0.41,4,1.343,442,0.0,444,False
552,184,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,100,all,False,phase1,slow,226.13842600001954,300,203,222,203,1441,1441,100|100|100,22|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.378,8,0,2,1.322,8,5.137,362,440.846,364,False
552,184,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,sequential,largest,50,all,False,phase1,slow,924.7352709170664,300,203,222,203,1441,1441,100|100|100,22|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,2.321,12,0,2,2.226,12,4.791,362,1838.594,364,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,first,all,False,bbm,slow,4.554474542033859,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,1.344,6,0,2,1.344,6,1.551,578,0.932,580,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,none,all,False,bbm,slow,4.012803917052224,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,0.353,4,0,2,0.353,4,1.496,578,0.0,580,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,100,all,False,bbm,slow,113.34068475000095,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,1.492,10,0,2,1.477,10,5.418,578,213.86,580,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,50,all,False,bbm,slow,367.7461152919568,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,3.404,16,0,2,3.368,16,6.14,578,721.642,580,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,first,all,False,phase1,slow,3.5038929159054533,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,0.601,6,0,2,0.601,6,0.582,302,0.285,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,none,all,False,phase1,slow,2.9046180839650333,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,0.264,4,0,2,0.264,4,0.566,302,0.0,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,100,all,False,phase1,slow,54.816292249946855,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,0.918,8,0,2,0.909,8,2.88,302,100.834,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,sequential,largest,50,all,False,phase1,slow,281.0972327920608,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,1.624,12,0,2,1.546,12,2.756,302,553.358,304,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,first,all,False,bbm,slow,1.8623065419960767,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.321,6,0,2,0.318,6,1.13,390,0.309,392,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,none,all,False,bbm,slow,1.6622212500078604,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.143,4,0,2,0.141,4,1.09,390,0.0,392,False
426,196,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,100,all,False,bbm,slow,13.017038374906406,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.446,8,0,2,0.438,8,2.594,388,20.373,390,False
418,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,50,all,False,bbm,slow,83.22698004206177,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,1.06,14,0,2,1.026,14,2.83,380,160.494,382,False
373,125,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,first,all,False,phase1,slow,1.3456925840582699,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.282,6,0,2,0.28,6,0.687,246,0.307,248,False
373,125,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,none,all,False,phase1,slow,1.2200794159434736,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.151,4,0,2,0.149,4,0.616,246,0.0,248,False
367,119,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,100,all,False,phase1,slow,31.871699041919783,200,129,198,129,679,679,100|100,100|98,60|69,60|69,,,,,,,,,,,0,2,0.48,8,0,2,0.467,8,0.944,234,60.913,236,False
366,118,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,sequential,largest,50,all,False,phase1,slow,38.57204320805613,200,129,198,129,679,679,100|100,100|98,60|69,60|69,,,,,,,,,,,0,2,0.655,10,0,2,0.637,10,1.388,232,73.71,234,False
388,193,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,first,all,False,bbm,slow,1.7503309160238132,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.289,6,0,2,0.288,6,1.005,382,0.135,384,False
388,193,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,none,all,False,bbm,slow,1.6250965419458225,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.134,4,0,2,0.134,4,0.985,382,0.0,384,False
388,193,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,100,all,False,bbm,slow,7.850061999983154,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.413,8,0,2,0.409,8,1.747,382,11.282,384,False
388,193,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,50,all,False,bbm,slow,24.588981625041924,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.766,12,0,2,0.754,12,2.292,382,44.148,384,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,first,all,False,phase1,slow,1.1583100829739124,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.271,6,0,2,0.27,6,0.374,198,0.14,200,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,none,all,False,phase1,slow,1.1002818749984726,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.137,4,0,2,0.137,4,0.413,198,0.0,200,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,100,all,False,phase1,slow,1.4603143339045346,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.791,6,0,2,0.788,6,0.435,198,0.663,200,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,sequential,largest,50,all,False,phase1,slow,5.504120083060116,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.441,8,0,2,0.438,8,0.995,198,8.051,200,False
389,110,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,first,all,False,bbm,slow,8.593340666033328,150,103,121,103,593,593,50|50|50,21|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.548,6,0,2,0.534,6,0.487,214,14.194,216,False
463,147,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,none,all,False,bbm,slow,1.7569768329849467,150,103,150,103,593,593,50|50|50,50|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.298,4,0,2,0.291,4,0.462,288,0.0,290,False
389,110,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,100,all,False,bbm,slow,111.37258141604252,150,103,121,103,593,593,50|50|50,21|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.933,8,0,2,0.91,8,1.304,214,218.279,216,False
389,110,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,50,all,False,bbm,slow,139.49321808398236,150,103,121,103,593,593,50|50|50,21|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,1.186,10,0,2,1.155,10,1.606,214,274.639,216,False
289,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,first,all,False,phase1,slow,8.331701333052479,150,103,120,103,593,593,50|50|50,20|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.54,6,0,2,0.527,6,0.423,188,14.012,190,False
335,113,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,none,all,False,phase1,slow,1.2761756250401959,150,103,150,103,593,593,50|50|50,50|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.272,4,0,2,0.265,4,0.332,220,0.0,222,False
289,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,100,all,False,phase1,slow,8.303657916025259,150,103,120,103,593,593,50|50|50,20|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.556,6,0,2,0.542,6,0.382,188,13.976,190,False
289,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,sequential,largest,50,all,False,phase1,slow,44.01694129197858,150,103,120,103,593,593,50|50|50,20|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.962,8,0,2,0.939,8,1.523,188,83.889,190,False
560,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,first,all,False,bbm,slow,2.950789500027895,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.263,6,0,2,0.258,6,1.408,390,2.469,392,False
560,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,none,all,False,bbm,slow,1.5782134589971974,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.126,4,0,2,0.123,4,1.233,390,0.0,392,False
560,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,100,all,False,bbm,slow,12.305717292008922,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.409,8,0,2,0.398,8,2.531,390,19.764,392,False
560,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,50,all,False,bbm,slow,31.05012575001456,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.768,12,0,2,0.75,12,2.646,390,56.748,392,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,first,all,False,phase1,slow,2.3900467079365626,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.234,6,0,2,0.228,6,0.86,270,2.421,272,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,none,all,False,phase1,slow,1.105825625010766,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.125,4,0,2,0.122,4,0.77,270,0.0,272,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,100,all,False,phase1,slow,14.774390208069235,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.393,8,0,2,0.383,8,1.27,270,26.62,272,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,sequential,largest,50,all,False,phase1,slow,22.33806049998384,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.547,10,0,2,0.533,10,1.783,270,40.995,272,False
301,149,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,first,all,False,bbm,slow,1.4043593750102445,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.454,6,0,2,0.453,6,0.402,292,0.225,294,False
301,149,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,none,all,False,bbm,slow,1.2425936670042574,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.229,4,0,2,0.228,4,0.394,292,0.0,294,False
295,146,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,100,all,False,bbm,slow,21.743399458006024,150,107,149,107,350,350,50|50|50,50|50|49,50|23|34,50|23|34,,,,,,,,,,,0,2,0.792,8,0,2,0.787,8,1.431,286,39.42,288,False
295,146,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,50,all,False,bbm,slow,23.326296958024614,150,107,149,107,350,350,50|50|50,50|50|49,50|23|34,50|23|34,,,,,,,,,,,0,2,1.014,10,0,2,1.006,10,1.525,286,42.583,288,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,first,all,False,phase1,slow,1.2347504169447348,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.47,6,0,2,0.469,6,0.163,150,0.243,152,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,none,all,False,phase1,slow,1.0495429170550779,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.242,4,0,2,0.241,4,0.158,150,0.0,152,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,100,all,False,phase1,slow,1.2122268340317532,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.47,6,0,2,0.469,6,0.165,150,0.243,152,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,sequential,largest,50,all,False,phase1,slow,12.060781416017562,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.755,8,0,2,0.75,8,0.745,150,21.2,152,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,sequential,largest,first,all,False,bbm,slow,1.7570555000565946,200,129,200,129,679,679,100|100,100|100,69|60,69|60,,,,,,,,,,,0,2,0.224,6,0,2,0.222,6,1.124,390,0.277,392,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,sequential,largest,none,all,False,bbm,slow,1.5933232079260051,200,129,200,129,679,679,100|100,100|100,69|60,69|60,,,,,,,,,,,0,2,0.116,4,0,2,0.114,4,1.087,390,0.0,392,False
